id, x, y, z, roll, pitch, yaw, mse, rmse, mae, mape
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.19,-39.86,1324.45,177.51,-5.23,97.33,0.91,0.95,0.6,1.21
0,243.36,-39.82,1323.27,174.75,-5.99,97.7,0.92,0.96,0.65,1.32
0,243.36,-39.82,1323.27,174.75,-5.99,97.7,0.92,0.96,0.65,1.32
0,243.19,-39.86,1324.45,175.93,-5.11,97.55,0.6,0.78,0.61,1.18
0,243.19,-39.86,1324.45,175.93,-5.11,97.55,0.6,0.78,0.61,1.18
0,242.6,-24.59,1328.99,177.85,-2.39,97.37,0.85,0.92,0.67,1.37
0,242.6,-24.59,1328.99,177.85,-2.39,97.37,0.85,0.92,0.67,1.37
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.59,-4.73,97.51,0.1,0.32,0.21,0.47
0,242.52,-8.64,1329.14,178.15,-4.68,97.31,0.25,0.5,0.29,0.65
0,242.77,-8.63,1327.36,176.38,-6.16,97.54,0.27,0.52,0.31,0.68
0,242.77,-8.63,1327.36,176.38,-6.16,97.54,0.27,0.52,0.31,0.68
0,242.77,-8.63,1327.36,176.38,-6.16,97.54,0.27,0.52,0.31,0.68
0,242.77,-8.63,1327.36,176.38,-6.16,97.54,0.27,0.52,0.31,0.68
0,242.77,-8.63,1327.36,176.38,-6.16,97.54,0.27,0.52,0.31,0.68
0,242.77,-8.63,1327.36,176.38,-6.16,97.54,0.27,0.52,0.31,0.68
0,242.77,-8.63,1327.36,176.38,-6.16,97.54,0.27,0.52,0.31,0.68
0,242.52,-8.64,1329.14,176.54,-4.49,97.46,0.13,0.36,0.26,0.56
0,242.38,6.77,1330.16,176.14,-3.24,97.57,0.1,0.32,0.22,0.49
0,242.38,6.77,1330.16,176.14,-3.24,97.57,0.1,0.32,0.22,0.49
0,242.38,6.77,1330.16,176.14,-3.24,97.57,0.1,0.32,0.22,0.49
0,242.38,6.77,1330.16,176.14,-3.24,97.57,0.1,0.32,0.22,0.49
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.6
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.6
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.6
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.6
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.56
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.56
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.56
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.56
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.56
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.56
0,242.13,22.71,1329.1,174.66,-3.13,97.21,0.16,0.4,0.29,0.56
0,242.13,22.71,1329.1,176.17,-3.31,97.51,0.07,0.26,0.19,0.39
0,242.13,22.71,1329.1,176.17,-3.31,97.51,0.07,0.26,0.19,0.39
0,242.13,22.71,1329.1,176.17,-3.31,97.51,0.07,0.26,0.19,0.39
0,242.29,23.65,1327.92,174.9,-4.36,97.76,0.05,0.23,0.19,0.37
0,242.29,23.65,1327.92,174.9,-4.36,97.76,0.05,0.23,0.19,0.37
0,242.13,22.71,1329.1,173.52,-4.13,97.02,0.27,0.52,0.38,0.74
0,241.79,39.15,1331.33,175.41,-4.95,96.92,0.26,0.51,0.38,0.73
0,241.79,39.15,1331.33,175.41,-4.95,96.92,0.26,0.51,0.38,0.73
0,241.79,39.15,1331.33,175.41,-4.95,96.92,0.26,0.51,0.38,0.73
0,241.79,39.15,1331.33,175.41,-4.95,96.92,0.26,0.51,0.38,0.73
