id, x, y, z, roll, pitch, yaw, mse, rmse, mae, mape
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.6,1.13
0,63.2,-159.39,1523.99,179.28,-9.07,97.22,1.15,1.07,0.59,1.12
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.32,0.57,0.45,0.9
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.39,0.62,0.5,0.99
0,63.22,-160.49,1524.04,177.28,-8.83,96.93,0.39,0.62,0.5,0.99
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,64.1,-159.96,1529.64,177.35,-6.74,97.12,1.43,1.2,0.86,1.79
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,68.37,-159.53,1526.07,174.25,-12.87,97.78,1.34,1.16,0.82,1.65
0,69.29,-159.12,1522.19,175.08,-6.88,97.64,1.37,1.17,0.74,1.41
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,69.55,-159.69,1527.76,175.55,-3.21,97.6,1.14,1.07,0.59,1.1
0,71.76,-158.71,1518.48,173.1,-12.02,97.81,0.49,0.7,0.56,1.05
0,71.76,-158.71,1518.48,173.1,-12.02,97.81,0.49,0.7,0.56,1.05
0,71.76,-158.71,1518.48,173.1,-12.02,97.81,0.49,0.7,0.56,1.05
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,72.13,-159.52,1526.41,174.82,-10.67,97.71,0.53,0.73,0.56,1.22
0,73.6,-158.86,1520.22,176.07,-1.46,97.58,0.32,0.57,0.38,0.83
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,73.98,-159.68,1528.16,175.68,-5.04,97.48,0.74,0.86,0.68,1.39
0,76.0,-157.67,1519.64,175.42,-11.8,97.58,0.04,0.2,0.16,0.3
0,76.0,-157.67,1519.64,175.42,-11.8,97.58,0.04,0.2,0.16,0.3
0,76.0,-157.67,1519.64,175.42,-11.8,97.58,0.04,0.2,0.16,0.3
0,76.0,-157.67,1519.64,175.42,-11.8,97.58,0.04,0.2,0.16,0.3
0,76.4,-158.48,1527.57,178.27,-6.13,97.55,0.36,0.6,0.43,0.85
0,76.4,-158.48,1527.57,178.27,-6.13,97.55,0.36,0.6,0.43,0.85
0,76.4,-158.48,1527.57,178.27,-6.13,97.55,0.36,0.6,0.43,0.85
0,76.4,-158.48,1527.57,178.27,-6.13,97.55,0.36,0.6,0.43,0.85
